type,description,risk_score,created_at,category
Human Name,PostgreSQL Database,51,2025-04-01 15:45:04.496667,Incident
Human Name,PostgreSQL Database,51,2025-04-01 19:25:49.629829,Incident
Username,localhost:5002,35,2025-04-01 23:02:43.447550,Incident
Human Name,System Administrators,49,2025-04-04 23:25:21.421881,Incident
Human Name,Primary Application Server,20,2025-04-05 08:37:37.068707,Incident
Username,localhost:5002,35,2025-04-01 15:45:04.635446,Incident
Human Name,Financial Transaction Logs,40,2025-04-01 19:25:49.900491,Incident
Username,localhost:5002,35,2025-04-01 23:02:46.538508,Incident
Human Name,Access Control Management,20,2025-04-04 23:25:22.924119,Incident
Human Name,System Administrators,49,2025-04-05 08:37:46.549454,Incident
Human Name,Backup and Recovery,29,2025-04-01 15:45:10.061209,Incident
Human Name,Backup and Recovery,29,2025-04-01 19:25:54.392381,Incident
Human Name,Access Control Management,20,2025-04-01 23:02:49.398565,Incident
Username,localhost:5002,35,2025-04-04 23:25:23.582290,Incident
Human Name,Audit Logs,50,2025-04-05 08:37:48.621492,Incident
Human Name,Payment Processing API,26,2025-04-01 15:45:11.456410,Incident
Username,localhost:5002,35,2025-04-01 19:25:58.869971,Incident
Username,localhost:5002,35,2025-04-01 23:02:58.017668,Incident
Human Name,PostgreSQL Database,51,2025-04-04 23:25:30.692586,Incident
Human Name,PostgreSQL Database,51,2025-04-05 08:37:52.268247,Incident
Username,localhost:5002,35,2025-04-01 15:45:14.036083,Incident
Human Name,Financial Transaction Logs,40,2025-04-01 19:27:52.409051,Incident
Human Name,PostgreSQL Database,51,2025-04-01 23:03:02.293982,Incident
Username,localhost:5002,35,2025-04-04 23:25:31.643698,Incident
Human Name,Access Control Management,20,2025-04-05 08:38:02.027792,Incident
Username,localhost:5002,35,2025-04-01 15:45:21.021442,Incident
Human Name,Financial Transaction Logs,40,2025-04-01 19:28:02.059044,Incident
Human Name,Access Control Management,20,2025-04-01 23:03:09.600350,Incident
Human Name,Access Control Management,20,2025-04-04 23:25:38.885819,Incident
Username,localhost:5002,35,2025-04-05 08:38:07.301971,Incident
Human Name,PostgreSQL Database,51,2025-04-01 15:45:25.989834,Incident
Human Name,Payment Processing API,26,2025-04-01 19:28:02.199857,Incident
Human Name,PostgreSQL Database,51,2025-04-01 23:03:10.871279,Incident
Username,localhost:5002,35,2025-04-04 23:25:44.405254,Incident
Human Name,Backup and Recovery,29,2025-04-01 15:45:34.802301,Incident
Human Name,PostgreSQL Database,51,2025-04-01 19:28:07.085580,Incident
Username,localhost:5002,35,2025-04-01 23:03:14.387442,Incident
Human Name,System Administrators,49,2025-04-04 23:26:50.335458,Incident
Username,localhost:5002,35,2025-04-01 15:17:44.520141,Incident
Human Name,PostgreSQL Database,51,2025-04-02 21:38:30.965173,Incident
Human Name,Primary Application Server,20,2025-04-04 23:26:59.269084,Incident
Username,localhost:5002,58,2025-03-27 14:52:35.664971,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-27 14:52:58.266233,Alert
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-27 15:30:14.737085,Alert
Human Name,User Authentication Process,95,2025-03-27 15:30:26.835666,Alert
Human Name,Development Workstations,100,2025-03-27 15:38:58.781927,Alert
Human Name,PostgreSQL Database,100,2025-03-27 15:40:04.114586,Alert
Human Name,Monitoring Dashboard,52,2025-03-27 17:06:44.156616,Alert
Error,Error fetching SpiderFoot data for query 'Monitoring Dashboard': Extra data: line 1 column 130 (char 129),100,2025-03-27 17:09:05.644474,Alert
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:09:33.187462,Alert
Human Name,Database Server,99,2025-03-27 17:10:42.514116,Alert
Error,Error fetching SpiderFoot data for query 'Database Server': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:11:02.424143,Alert
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:11:51.850875,Alert
Human Name,Backup and Recovery,21,2025-03-27 17:11:58.729198,Alert
Error,SpiderFoot execution failed for query 'localhost:5002': No output available,100,2025-03-27 17:28:01.216622,Alert
Error,SpiderFoot execution failed for query 'Network Switch': No output available,100,2025-03-27 17:28:41.687733,Alert
Human Name,Network Firewall,100,2025-03-27 17:36:39.975108,Alert
Error,Error fetching SpiderFoot data for query 'Access Control Management': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:39:04.940865,Alert
Error,Error fetching SpiderFoot data for query 'Payment Processing API': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:44:07.342916,Alert
Error,Error fetching SpiderFoot data for query 'Customer Management System': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:44:29.734962,Alert
Error,Error fetching SpiderFoot data for query 'Primary Application Server': Extra data: line 1 column 129 (char 128),100,2025-03-27 17:50:12.697702,Alert
Human Name,Database Administrators,99,2025-03-27 18:53:27.299176,Alert
Human Name,Incident Response,62,2025-03-27 19:08:20.057659,Alert
Error,Error fetching SpiderFoot data for query 'Incident Response': Extra data: line 1 column 129 (char 128),100,2025-03-27 19:08:38.480107,Alert
Error,Error fetching SpiderFoot data for query 'Financial Transaction Logs': Extra data: line 1 column 129 (char 128),100,2025-03-27 19:13:47.281803,Alert
Human Name,Financial Transaction Logs,70,2025-03-27 19:13:59.888111,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-27 19:32:11.385083,Alert
Error,Error fetching SpiderFoot data for query 'End Users': Extra data: line 1 column 121 (char 120),100,2025-03-27 19:32:38.194908,Alert
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 129 (char 128),100,2025-03-28 05:12:14.848086,Alert
Error,Error fetching SpiderFoot data for query 'Authentication Service': Extra data: line 1 column 129 (char 128),100,2025-03-28 05:56:56.869924,Alert
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 05:59:08.359023,Alert
Error,Error fetching SpiderFoot data for query 'System Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 05:59:53.920596,Alert
Username,localhost:5002,58,2025-03-28 06:06:45.786247,Alert
Username,localhost:5002,58,2025-03-28 06:06:54.167517,Alert
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:08:01.861753,Alert
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:08:15.684482,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 06:11:07.881173,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 06:12:08.834458,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:12:21.380734,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:13:03.265680,Alert
Error,Error fetching SpiderFoot data for query 'Customer Management System': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:13:16.725531,Alert
Human Name,User Authentication Process,95,2025-03-28 06:14:23.429342,Alert
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:14:56.019815,Alert
Error,Error fetching SpiderFoot data for query 'User Authentication Process': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:15:44.966053,Alert
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:16:44.317234,Alert
Error,Error fetching SpiderFoot data for query 'Database Administrators': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:17:01.869762,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 06:17:15.809334,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Extra data: line 1 column 129 (char 128),100,2025-03-28 06:17:37.587880,Alert
Error,Error fetching SpiderFoot data for query 'Network Switch': Unterminated string starting at: line 1 column 113 (char 112),100,2025-03-28 06:18:33.332154,Alert
Username,localhost:5002,58,2025-03-28 06:33:58.692761,Alert
Username,localhost:5002,58,2025-03-28 06:34:21.120053,Alert
Username,localhost:5002,58,2025-03-28 06:34:27.960799,Alert
Human Name,Development Workstations,100,2025-03-28 06:34:39.838874,Alert
Human Name,Development Workstations,100,2025-03-28 06:35:12.714643,Alert
Username,localhost:5002,58,2025-03-28 06:36:53.782303,Alert
Username,localhost:5002,58,2025-03-28 06:37:01.847577,Alert
Human Name,Network Firewall,100,2025-03-28 06:37:14.113953,Alert
Human Name,Network Firewall,100,2025-03-28 06:37:53.734118,Alert
Username,localhost:5002,58,2025-03-28 06:42:03.244964,Alert
Username,localhost:5002,58,2025-03-28 06:42:10.757664,Alert
Human Name,Network Firewall,100,2025-03-28 06:42:35.346675,Alert
Human Name,PostgreSQL Database,100,2025-03-28 06:46:09.553748,Alert
Username,localhost:5002,58,2025-03-28 15:07:29.401487,Alert
Username,localhost:5002,58,2025-03-28 15:07:37.265798,Alert
Human Name,Database Administrators,99,2025-03-28 15:07:58.015034,Alert
Human Name,Network Switch,91,2025-03-28 15:09:12.436485,Alert
Human Name,PostgreSQL Database,100,2025-03-28 15:10:08.188693,Alert
Username,localhost:5002,58,2025-03-28 15:48:09.206371,Alert
Username,localhost:5002,58,2025-03-28 15:48:16.630708,Alert
Human Name,User Authentication Process,95,2025-03-28 15:48:25.352428,Alert
Username,localhost:5002,58,2025-03-28 15:59:46.351658,Alert
Username,localhost:5002,58,2025-03-28 15:59:54.697440,Alert
Human Name,Database Administrators,99,2025-03-28 16:00:06.468870,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:00:40.319242,Alert
Username,localhost:5002,58,2025-03-28 16:02:48.878903,Alert
Username,localhost:5002,58,2025-03-28 16:02:56.412168,Alert
Human Name,Network Switch,91,2025-03-28 16:03:14.786411,Alert
Username,localhost:5002,58,2025-03-28 16:04:13.931613,Alert
Username,localhost:5002,58,2025-03-28 16:04:28.969461,Alert
Username,localhost:5002,58,2025-03-28 16:04:36.674426,Alert
Error,Error fetching SpiderFoot data for query 'Development Workstations': Extra data: line 1 column 129 (char 128),100,2025-03-28 16:04:58.095287,Alert
Human Name,Development Workstations,100,2025-03-28 16:05:11.227184,Alert
Username,localhost:5002,58,2025-03-28 16:14:58.384218,Alert
Error,Error fetching SpiderFoot data for query 'localhost:5002': Extra data: line 1 column 129 (char 128),100,2025-03-28 16:15:04.920217,Alert
Username,localhost:5002,58,2025-03-28 16:15:17.153387,Alert
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 16:15:39.772602,Alert
Error,Error fetching SpiderFoot data for query 'Network Firewall': Extra data: line 1 column 135 (char 134),100,2025-03-28 16:15:56.113557,Alert
Human Name,Backup and Recovery,21,2025-03-28 16:16:13.847070,Alert
Error,Error fetching SpiderFoot data for query 'PostgreSQL Database': Extra data: line 1 column 141 (char 140),100,2025-03-28 16:16:56.051840,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:17:09.096441,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:18:35.438965,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:19:03.482820,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:19:23.087872,Alert
Human Name,PostgreSQL Database,100,2025-03-28 16:19:37.883596,Alert
Username,localhost:5002,58,2025-03-28 16:21:24.960894,Alert
Username,localhost:5002,58,2025-03-28 16:21:30.926911,Alert
Human Name,Backup and Recovery,21,2025-03-28 16:21:42.096238,Alert
Error,Error fetching SpiderFoot data for query 'Backup and Recovery': Extra data: line 1 column 129 (char 128),100,2025-03-28 16:22:29.071065,Alert
Username,localhost:5002,58,2025-03-28 16:28:26.787959,Alert
Username,localhost:5002,58,2025-03-28 16:28:34.178822,Alert
Username,localhost:5002,58,2025-03-28 18:47:30.919734,Alert
Username,localhost:5002,58,2025-03-28 18:47:39.319422,Alert
Human Name,Network Switch,91,2025-03-28 18:48:03.217454,Alert
Human Name,Network Switch,91,2025-03-28 18:48:18.633609,Alert
Human Name,End Users,22,2025-03-28 18:49:29.317337,Alert
Human Name,PostgreSQL Database,100,2025-03-28 18:49:56.509583,Alert
Username,localhost:5002,58,2025-03-28 18:57:41.128334,Alert
Username,localhost:5002,58,2025-03-28 18:57:49.882439,Alert
Human Name,Network Switch,91,2025-03-28 18:58:37.275994,Alert
Human Name,System Administrators,100,2025-03-28 18:59:41.260415,Alert
Human Name,PostgreSQL Database,100,2025-03-28 19:00:57.465847,Alert
Human Name,PostgreSQL Database,100,2025-03-28 19:01:11.789367,Alert
Username,localhost:5002,58,2025-03-28 19:41:52.679923,Alert
Username,localhost:5002,58,2025-03-28 19:42:01.117944,Alert
Username,localhost:5002,58,2025-03-28 19:43:28.551525,Alert
Human Name,User Authentication Process,95,2025-03-28 19:43:44.562065,Alert
Human Name,User Authentication Process,95,2025-03-28 19:44:15.080022,Alert
Username,localhost:5002,58,2025-03-28 21:39:14.881697,Alert
Username,localhost:5002,58,2025-03-28 21:39:24.092414,Alert
Username,localhost:5002,58,2025-03-28 21:40:03.230279,Alert
Human Name,User Authentication Process,95,2025-03-28 21:40:20.124820,Alert
Human Name,Incident Response,62,2025-03-28 21:41:16.483262,Alert
Username,localhost:5002,58,2025-03-28 21:44:17.701817,Alert
Username,localhost:5002,58,2025-03-28 21:44:25.343918,Alert
Human Name,End Users,22,2025-03-28 21:45:08.097971,Alert
Username,localhost:5002,58,2025-03-30 03:21:39.644077,Alert
Username,localhost:5002,58,2025-03-30 03:21:48.048898,Alert
Username,localhost:5002,58,2025-03-30 03:22:07.716146,Alert
Human Name,Backup and Recovery,21,2025-03-30 03:22:56.228757,Alert
Human Name,PostgreSQL Database,100,2025-03-30 03:23:35.739477,Alert
Human Name,PostgreSQL Database,100,2025-03-30 03:24:03.762678,Alert
Human Name,Access Control Management,50,2025-03-30 21:34:29.073044,Alert
Human Name,Network Switch,50,2025-03-30 22:16:04.968883,Alert
Username,localhost:5002,50,2025-03-30 23:08:07.170180,Alert
Human Name,Payment Processing API,50,2025-03-30 23:09:08.910988,Alert
Human Name,Incident Response,50,2025-03-30 23:11:07.666860,Alert
Human Name,Database Administrators,50,2025-03-30 23:12:43.029854,Alert
Human Name,Primary Application Server,50,2025-03-30 23:27:01.115368,Alert
Human Name,Network Switch,50,2025-03-30 23:37:36.973465,Alert
Human Name,System Administrators,50,2025-03-30 23:37:45.622323,Alert
Human Name,Network Switch,21,2025-03-30 23:38:12.568737,Alert
Human Name,PostgreSQL Database,50,2025-03-30 23:39:19.403872,Alert
Human Name,PostgreSQL Database,21,2025-03-30 23:41:20.306470,Alert
Human Name,Customer Management System,50,2025-03-30 23:42:49.036425,Alert
Error,Error fetching SpiderFoot data for query 'localhost:5002': Expecting value: line 1 column 1 (char 0),50,2025-03-31 01:10:29.811131,Alert
Human Name,User Authentication Process,50,2025-03-31 01:10:40.924782,Alert
Username,localhost:5002,58,2025-03-31 02:05:14.377964,Alert
Username,localhost:5002,58,2025-03-31 02:05:22.799590,Alert
Username,localhost:5002,58,2025-03-31 02:05:48.398313,Alert
Human Name,PostgreSQL Database,100,2025-03-31 02:06:18.409114,Alert
